wallet_address,3LH7pDMG6maRkpHfQdN6hV36D6geFckDp7vTNDYTpump,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,8sxdRtLdtaYdHis1VSkCJoZUNVZXiaEKEUomzPRTpump,A4GoNqSZTvX4sSnRE1wFjEkemWm8jmbHhLgyCBAkpump,BPuNpj7eqg8R2z8jGxJqWZqxqoVritGsFpHTsNLHpump,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,MEW1gQWJ3nEXg2qgERiKu7FAFj79PHvQVREQUzScPP5
2RRUxCEZbV5PArftArpRMLowqnVajdmAJRFaLZVs7fSG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2RVY82MAkkaE28JpA9eqYsX6dC6bLh5aVE8wKRWRyp4U,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2RXZNe2UTuR5Kiuag7mRXb5XRfZZBV4HzTqvmyLKVTjx,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2RbPnmfxhYaEq3mPZReJmND2ZGPexoFXGoZWTKWNC86q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2RbbaD5rzw5wjt9KkQXvRhHT7tk7bYaJPth4LLyMgGwW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2S3Bb1nesK838J8EhhpTn4auiMMtezoUPkgqFGFC3MSP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2SHJK6J63rMvYtq3piLxMYhAh63bXGQ8Hy4XXnPA7C89,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2SLd92BT9ddRRA1Y5KyVceqJd7z5WEx952ynkfBsysTL,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2SNJUXZvknRHvJmWrYfjAaPraqDsuaLpQdMYm4KzFmAo,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2SXoVUbxqpPiz3vBb4ZjWE6S24vEMdZ46z3HA64sCaaz,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2SggMzbJJw3B1LJQqpJAf6UiPaWg3PnqqbSv1ynMSacv,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2SgsVUV1pfSwVzr7WeupCiwnbW3FM7oppA7C3snREFMc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2SyU6YGpHg4uVbbNwj4PCP7MCk26fD4UXRJbJ7Q2izDF,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2Sysszu59epqKTp1iUh8wKKKtbUvP7AkSsVoxMrcPFAJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2SzdgoUXbW6E5SvbtR3ke8yRibcap46qP18TtmFJVM2x,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2T34gvpMPj3ELkLGf7N5eNnkByovcWQzj9XGtcwtvPZh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2T74WKVMT4koq76PUjMyRMwYPPcNcyVT3Hupa5Nzcost,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2T7E2DXQ71v1xJ8iM2HJuPKarWGJXuJ7LF5xYn5ZYkvf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2Tx9bzYx8udFotdZB5hAcBAhrYNajvgfkiEkaTVnMgQ8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2TyoPRhHTEF6FybKwZoakC5Le9jxsFZs85eWKs9fSTEJ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2TzTMAdhbTEyYvfyznJsyDgMAPqrByY9wpYFwxJXsJoo,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2UBsDoKsZaE77Lbq84t94FJr8ufsGBkMPD1eTMDcSzZL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2UeHc1XX8TYNYTKE1C9XwGpsvZ5RaAavNgVVARgTGgYn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2UpzojSHycrTunbz3xn93Ci8k7QpPTjdprcLK1homCxS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2VC6vWyRLEsoYVQwr1aFrTstZ3yN84Ffz9QdCth16aPd,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2VJfwX1y6HN1rvNXY2RpDDBrTwpg987Mv6o6vsJoNePW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2VNfiV2a54LfRyquP1nRVztRGAkczKybFMgog3KpFoH1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2VPrvuaa8U22meEaHfxJsm6LpUWXa2XFGp6JWDEeC3mH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2VSBGXsHpQfXn18ugncsjJdzg4Ln7tYQ5PqgcG3Cbf5t,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2VYixXaEd1wU88qVbz1A9Maf4odwYWohPB2Luu4eeueJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2Vm11XGgTTADahMyvU1RsbHZjBJaRmX1mYQ82uqZVuMi,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2VpK5kLBCV92hbRkLyDajAjvkJSwedsANHxDK9WHvS22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2Vvja9F8ZTMFSjEqLgYe3TFwsT14QvcGJzN8vcNLfhSP,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2VwerNjRNpLq2KfZXHxVvtLmmSK9hfkk6LwR7wSYZkBZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2WDeBKPQjFbFdeGTamkMBQATNLmm2MkyS2J3an9gB8SC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2WH49KcjfgEByiGwPJU2S77fBxnrJkrv7T8rqgaiW87A,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2WXjLqKWhCfWqK8RvypKrGbR4d5kSUJNgoY28qXPT6nJ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2WZxphXjbux5KbPNonMXy13Ge7YPaZnGpondrhoLYDdA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2WiRmLthhoHUs8RMLiE3hNWN6RKYPiMAfio2DsMbMY39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2Wn6yNHBAhVpq6bdR72E3Sg4sf8RXCid9r2MRbT4qDXG,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2Wymqg1YSajBmxzR5NtH5NuvNHCBHdqc2SxDoLisqSeF,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2XB3HRX7xLZtgYocinUjS7LFWoj2KX4cf1LyHhVBtj2E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2XBZswraAZAAC34rdhcnfKDHog9sB5PT4DSBTEimScQF,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2XRbyPreKUozkki8pDQVEqPGDfDdHeXfHxydZkB33RfZ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2XcCjSAEM16fLSoxYQSn1QgC1VwxAyqPs9xyLP63RQmz,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2Xy6SBM1uLcYaQfDxktuTcJNwNYmNNRRqnDbCgN7iF5h,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2Y76NJLqFsHLoV5w1dPvSxTD8mWXotKUdpTiTwRwuzYB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2YkBvCk3yW3e6uKJ4dgKgdBAS7G1BaWkUJXMHMtnCnjz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2YnT1TXn3FZuJ7KhQCJ3euazPkoMJEbntuYZw9mhDoxH,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2YtFeXKGN7skRYrwf8hc1V7edZuNysfAQW6HGunftr9p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2Z99Fbiu5qGvkzg4E1KgKrUjXEzY5DPAo3N1DmNVe4T2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2ZbyVf6zze3ePSC6SgAEB52ZEkxjCA9LQyHZsxCRVtRA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2ZucQk5cqZFDNESxN9iDDk9DPhE5wCcQsKU9bhhajEWJ,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2aK37BGu2zL1enckGcawKiP4woAHevoCFieYCVuF3HV5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2acHUi1kw8kCDroeAcmW1DcctRTaTLNKKgukWDM6gs5C,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2b4ZpsHq8644qfh1zz9MJTsLwALTVK22yQZ7UW7C8cf3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2bCFwzwa3AyfRSzoUet4UEDhvzPfvYAi2z23D4Fg7U7j,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2bMmTCRiMbZfB5iKt6284MMZgDGDDsvVVkMc51CBKrD3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2bSCyvjDi8bqq3MuC58EECTH4bjPx8TFTNPJrtAY52G5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2cDQptKhHHPKhYu9uTvNMWNaGAT9uf4KdiypJbaiyNCm,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2cL7PfukaoN24A8qXdRcYgSsWHN1qGLE3ETqDeikyULm,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2cQ9R8Juwukp7fwh64xDhhMsFU8hcnxRpm8mPDWNd5fD,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2cSsWeb3v7uD4dGgcqoCNWBwBcos9iK7jEEfyVTH2LSZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2cXuUbTxiyu9fVqDdRDYaYCRBGdAgVggtwkbEEoPUVt5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2cga984xP25zKCpK745zpBjwNPsvBpYMoCww6wxoVVt4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2dCxBF6Sv4uxNud1FDTa7FdEheomCJAXBmjRvoCDpo6w,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2dEVb4fRXoepZpqSR3J66548C54A2YhnLrTh2K4oXJJa,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2dM9XmnTWUTaBvVvyitLmLVE3BX6eA357VhKhUxyaEAp,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2dXxCA9a6Ac28FYywhenGJDa3dpmpH3RioqDWPKsrads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2e1KhZFFHKSbzqgu2XayqjeqTYR5vFMB8dRsP7Arxdne,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2e4oomdxZ8Sc1RExddtWtE1hKcyGjLGdiv6rirGLcDcM,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2eX7mBduKikhpJthdwzoTwnSbHTvDEbsX12Bd2D26H1E,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2ewxGGUGCSAHiBaXZwsShweWqCia3HyUunL71DaZWSp7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2fBmMzmCCCtq9jHrM1XyGJfdW5kTotoeFVaCikD56HQV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2fMm52i3vdCQQoFazzgQ8xpg8J26e4aSA29NachBK9mV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2fRmSefKNRnPV9JLPPFkkHNX5NHgikJAnffXH3nKj77H,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2ffRfz8HxvQD2S3LxjaSZMSbMG4gpTqKwtQQJDkpZRx5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2fhgP9q9nvh2A5mjbgU67irh2Bs7b7FXMs4LbJp4g9kJ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2fim5GGh5ECkeM8RQZErrwtTRGVNnCmopbggYZ8V9U4q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2fjn1HASLMqjnemrS2UjWUGwwHeHpyPVtP78CzcQtvix,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2fk9b3F3aJnBubZ9sFWqMbQ9e9AAdeVtXYFQZHmgEBWV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2fmm8X6cqd41Cm8ZTDMmbM848QfpC4WaYA9xCMpaPkS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2fqviEjqUA7UzpSGZnRdJy1fKJ5gBovDKguxfaAtoXwS,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2fsfTiEoUJhsu9TJkHqJCkT53yLP2b9SyUwpfFvXQFrt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2fwVwaNDz8qkZ8E9edx4YyGYAY3jU9yVr4qjUkAaSetb,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2g22b6gtqYEmgR1Co7sL4MNQSMXa5xNTqyAWK17kbXJk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2gKgLQW3nfCnCStUgdrJBEMv88M2UBEu2CM7371KbzDU,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2gUk8gbmzYm9KP5d3EmJtUZUNSqPZNEEYaVM2kts4Qb7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2gdQyrp7ruaFWG25Kv9hhUTckLpjhDJiUyqfn7G6JR6T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2gwAivXkXqCFzbtduDZZxGC2Xbhim3KFT9QvxQdvcRJX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2gyFnV1S1iKju3UcGo65hfUAEyuxbDCNmV48ot71YBx6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2gztpTzSheStxHY2Ywic7z2tcdJJ4XnUwVfkmDiYkg2M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2h7CBarKy6KMjQ1B2tX686VDYDpP1R1jeGAJUswLmok8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2hAwvKPi8tRd7cdWA9ePBrweVuMVZfxToCRXqDTNFM69,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2hCFPgfx7JJUeKjdgmiuToGJnTPCNG5pTsrYbufpncdM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2hGR7huFjQnj9odGmkvdQ2k9JXExKnKHY9qWL35Cog3W,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2i4KLce8i6e39Dfzm5kD6zqtwssd2EN7GYhegevpjmsk,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2iPgg3VJAM4dj9CiBXwMAhWSpnSLQtrco48bA7FjJLFv,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2iPxWx5ghFvQPz9F4V5ijazAxKhD22iWgM8ZXnivGQgy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2ipgXLPtdP8mYSm7SgsoMhDQDjYTJZ7jBy41ZyUqVMQi,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2jCdw369AzHHFCteemFKZENxReSkEwQq8f8Z8kcyqPpn,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2jJfuPMN3R3Se5c8y7BdeiQDJMKv9wms1z1wG14xJH4H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2jL1ePVSjWkzXU3nWwp3g7d4wNuTAt2EkBQkrJH1LrZ5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2jNLW74j7KtkuBT9tT7oZawhkk5eUjxLYXu9bBe7pfqT,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2jVEfeBRFs5dQnyx6hfMoe5uiWXnLb1crSUFo7mhaUbz,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2jfiNkfkYz2dtBFMQBY6W4YgsqjAeEJJpV6uVr9qLBZH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2jsHVctvZymbjgcPSpB2TZRWxwF2CrkBkKGwSnnQ7Cst,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2k2M7ZA3zSL29ZQwBELgV3PZAL9WhgmzbNi7t4LEoSiC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2k5x5wy7G9Jwws82zhhoxZi2LSm3VRaWHSRDCiXWkzo6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2kT63EvNKBnHXiH2rsAGeb5sQVDqAZCYGAvbiPCG5bC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2kYdivC55dqVwoQFM2APXcpNKQP51S79pEKdCgk9N2Uz,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2m2QhnnLa9xJ3iSVpFrfSpjoFE3vdGbAmXHKGcxnyngk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2m6QJHBygfyvFLh5tA3eyvUhmq6SE6UfDUUx3rEXnchn,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2mCXHJw1WaJrANM8Ma9LPAWzijq8M82T16ztGXHxs3Ge,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2mFDN7pqqm2qaQsxDqomfBnz5PExAkDMUiNJP2MgGp5J,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2mb5QVWEKYEWyozpYE1hY6ULNfgyTqw18UyR2fyVcpvG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2mxuVKuPu8YsFeZ1tiXSVwHLbbYSkB54oMGqMCDvk4At,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2n1N5w6bPkjNTGrF58PeCc3kKPm5STVJ2BDChzPA7kf3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2n3xPj7H32XyAyrRmCzendqrDKKfriqVK316MexmLCc4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2nLTkbBkLeUNjs258suk8z78wvcidm8iYAgbe6GfUkew,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2ngqS4TAbAcjiMkG8babFBSHZoXXkx9oMNhLjzbCWo8Y,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2oBZEMtE5AqqKtWvVqHv9jTuzEdTyEEXMKvAYkQgxuxa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2odaT1Zo8MjhrURExdqRoTcBZyPqT9rrvAc66gkxaLJ5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2op4xPkDGeEsGU1g63uB6QZNfJ1XVwnZUULgwWdd5PVD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2pGz2D7T8AM6YLykyZFo3YvnApYBJpd9EXFrPfGvfpEu,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2pKKhcFCcMhkG4RozyszcF1Sc6Ti6k5t2sJsBmRpQP3S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2pRkua6n2xCD2MujebeYw79TKcWazKCvMveAJjDGELeV,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2pYtGXN4YgqL2cTzUaZBXVR2bsmA3nmmF511JAANYuaD,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2pmeSe5ippgcQ2sWyjoJCR4suyzEoGNxzdK46tcB8Abn,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2q1CZptwafyKvyYd9xEa2m3JpNM8DYTWptGeNbp8ZbHE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2qFndzqCDUqqzekRANXd9hhDT3QbNDJcxvXmBDC9qwGT,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2qRphUtirvRK4eVAnw24SkX9rYWiAbhMQB8PpUZFUZxT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2qTx8q7beyZNWNrj41HdsU4xvW1xTvNEY9YcNoiBntXN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2qjEwJ8F9BKWbqyWkc8MPJFEmZDZedNyfg4zGnKm6cqy,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2qrbkcxL7wXCuiMvrqkd8HpKkUgZcPDiq1wwAw8TtK1g,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2qwtimmX5FjB2Rcp7jNdZYYfu4itNrEitNgkoJPhdwdf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2rGHgDYtD4625SQPTmiZeyyS5hqwoawZNxiZCZFxt2Fp,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2rJPhMvv8ByQHE9rpNVqUohPR4bnWEPzHPmN2QQKs8W5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2rQtt5ZzuVNyKfMkKtqUZRmt5BjiTV5RPkD9vcwvh8Wx,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2s2aN6bedVPPYUJNXHyHPHdyz9ZGmeXHANBKSWZdNMbZ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2sA3etoSksYuMzK42wxLxGRZV8ZRF65YCB9R3tvKCoVL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2sJB1n2NsPZZ2Fe8hz8YLV4R9g1wftsSp7xU2ZpJKaAA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2sK8JBsMgPnJc9mYCYd9XWne8fa5qcBC99M4tCiqoh7u,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2sKshp4viS8zwSE1aZ8JeLSTv3GryvB1ZReXKfk9jLxV,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2sTauGV6oxYp37RFKHoQGjhSysNJPn7Nn9E4RpF6rLcn,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2sVJ9GpoaX4q74bRPZUvBozhbxJAswbXPWWXnTWL4f34,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2sgZnu9hXHw8kTYrCcWUVtvtkYKtpuiAtgNV3XjPCb3B,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2si4bKi5iY8KBYy4yYhaLWJnjEN4DUQkQd3P3xXEwURv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2siUDEG9QvKeHLys8VdxXCFQyMqZqNqTNcz6Nhq8RT9F,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2sn868Aue5g9sfkEtuFcJXnAbK7vJvpKNwtX6zJgNdaD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2spaSRgADuL8bwaMYGXqB2kgQHqiw6consCyQh3WNey2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2sxAhYKAA5ZYozXdxVqhamg46EYmBKYQVtE9iLoasz2b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2szozLfNTJ21MEB8ZveBPQNzRFTvKEypaxMi3rfd2moC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2t1j6aYdc8KpegQsbarBETiNbgnq4FH8dVzjzYpYWgB5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2tAZzoqY9c2n7CTjn4WqbfReAXk2rLHts1PyqCTpLiyh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2tCw15DSzHZae1Ny9Aptzr1k2Mms8zX3ZZkxPHnPbSq9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2tEJ32AgGuCzZSofstzD432zJhPsDDTtzQKCd7dy5DMs,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2tRTsnR32wr33UeGk52Kx8USzruN7hF8MtGmsfdVqLYW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2tgUbS9UMoQD6GkDZBiqKYCURnGrSb6ocYwRABrSJUvY,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2thhDbhz8avfwkzSmK3VMpUFwJjVFdWzKqq1SR47UBLR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2tn5HeHF3gMEGaxAzY27uwM4wKtjVoHgNSxFLR9UpP2j,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2u8kYHfGQb2keN8ZJ49R56gzArWczyWK7a6cn2dtdDX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2uFvsQnEvjeA1E4FtHPkcnLJotzf4C8AQzwjr3JcV3AW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2uTREk7QPDCuNNHuXvKRzvXUWVhAuB1Wmzmj3b3p2iHi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2uUJ4z4wp5c4uLbtNDPHoQaCjuzAyyJYpqdJ1oBZZA5k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2uwXJWLHPQQZjnhkh1PdXM4tSPZrtqGvRTTLpVpPm3dM,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2uxcRYPBZ3tmGKLCevXoaXpESDBpris8yv7EA8vGPfxD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2uzH1wg5oRadM1c4tF2zkTf678yP9c17G3tjW4gCmFE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2vCbVjqbYEWqirXT23hVNpNnRVCv8tjZBhRFFR6sqasX,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2vGxT1oKFi3yXeV8hV5tajbE7kW9XWrbdkVTCXVaJJGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2vRhXKm7w5VMhSMHLHKA3Hb6YUneKMDxj68xTPYiwZB9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2vbkiTQ17ka2CL4A1cJHpNk6KwW68T4JqxQndfc1GwtS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
